"ID","YCOORD","XCOORD","V4","V5","V6","ADM1_NAME","COUNTRY","class"
"1059","13.1408700146651","104.653397944772",NA,NA,NA,NA,NA,"FF_degr"
"852","13.1444485555201","104.532760693303",NA,NA,NA,NA,NA,"FF_degr"
"302","13.1488612642412","104.536068452577",NA,NA,NA,NA,NA,"FF_degr"
"972","13.1448009443186","104.632953334352",NA,NA,NA,NA,NA,"FF_degr"
"337","13.145292806461","104.655339402847",NA,NA,NA,NA,NA,"FF_degr"
"406","13.1515127741874","104.519341581432",NA,NA,NA,NA,NA,"FF_degr"
"1197","13.152754061178","104.536111907347",NA,NA,NA,NA,NA,"FF_degr"
"1202","13.1520596348394","104.538745252828",NA,NA,NA,NA,NA,"FF_degr"
"1064","13.1501768402376","104.617445020492",NA,NA,NA,NA,NA,"FF_degr"
"566","13.1505271891347","104.653125313856",NA,NA,NA,NA,NA,"FF_degr"
"845","13.1557323882669","104.524954208036",NA,NA,NA,NA,NA,"FF_degr"
"520","13.157086056496","104.533062589361",NA,NA,NA,NA,NA,"FF_degr"
"1317","13.158396789128","104.536765164215",NA,NA,NA,NA,NA,"FF_degr"
"710","13.1542431804333","104.545500263746",NA,NA,NA,NA,NA,"FF_degr"
"382","13.1565627866812","104.629943271695",NA,NA,NA,NA,NA,"FF_degr"
"253","13.1595350816376","104.63339884958",NA,NA,NA,NA,NA,"FF_degr"
"15","13.1661160409977","104.529485362759",NA,NA,NA,NA,NA,"FF_degr"
"54","13.1738661413293","104.517539599232",NA,NA,NA,NA,NA,"FF_degr"
"339","13.1728604613125","104.619887667004",NA,NA,NA,NA,NA,"FF_degr"
"866","13.1697233209108","104.622555705858",NA,NA,NA,NA,NA,"FF_degr"
"964","13.1787499669166","104.508358910361",NA,NA,NA,NA,NA,"FF_degr"
"30","13.1781421347513","104.517186656379",NA,NA,NA,NA,NA,"FF_degr"
"1608","13.177040040744","104.51962405487",NA,NA,NA,NA,NA,"FF_degr"
"868","13.17583550677","104.523585025847",NA,NA,NA,NA,NA,"FF_degr"
"348","13.1785735711085","104.554311962301",NA,NA,NA,NA,NA,"FF_degr"
"447","13.176072721219","104.705583677455",NA,NA,NA,NA,NA,"FF_degr"
"696","13.1769424811752","104.711716366887",NA,NA,NA,NA,NA,"FF_degr"
"789","13.1815038478929","104.51179364615",NA,NA,NA,NA,NA,"FF_degr"
"34","13.1831833699619","104.52176302277",NA,NA,NA,NA,NA,"FF_degr"
"1017","13.1808752637425","104.725785635508",NA,NA,NA,NA,NA,"FF_degr"
"180","13.1851330230395","104.521865396585",NA,NA,NA,NA,NA,"FF_degr"
"667","13.1848329392229","104.724474555697",NA,NA,NA,NA,NA,"FF_degr"
"1425","13.1992345193618","104.754579912292",NA,NA,NA,NA,NA,"FF_degr"
"1448","13.2080688073591","104.440057882232",NA,NA,NA,NA,NA,"FF_degr"
"1178","13.2083580467236","104.74514746547",NA,NA,NA,NA,NA,"FF_degr"
"1128","13.212765207401","104.4382177143",NA,NA,NA,NA,NA,"FF_degr"
"1188","13.2102126577281","104.553743373257",NA,NA,NA,NA,NA,"FF_degr"
"1389","13.2131504091457","104.737710370732",NA,NA,NA,NA,NA,"FF_degr"
"840","13.2131985373966","104.741775874599",NA,NA,NA,NA,NA,"FF_degr"
"615","13.2126575160041","104.743331291104",NA,NA,NA,NA,NA,"FF_degr"
"1152","13.218163824222","104.412337874979",NA,NA,NA,NA,NA,"FF_degr"
"70","13.2184574137515","104.552836250484",NA,NA,NA,NA,NA,"FF_degr"
"144","13.2165702332581","104.579939175721",NA,NA,NA,NA,NA,"FF_degr"
"780","13.2212222968565","104.741388279813",NA,NA,NA,NA,NA,"FF_degr"
"1259","13.2340723044664","104.422093819119",NA,NA,NA,NA,NA,"FF_degr"
"275","13.2384776993137","104.420939982676",NA,NA,NA,NA,NA,"FF_degr"
"762","13.2372235828805","104.426462994055",NA,NA,NA,NA,NA,"FF_degr"
"1558","13.2367132592421","104.456295283637",NA,NA,NA,NA,NA,"FF_degr"
"606","13.236796260794","104.460739239634",NA,NA,NA,NA,NA,"FF_degr"
"278","13.2525852674886","104.426154365602",NA,NA,NA,NA,NA,"FF_degr"
"1383","13.2507688721401","104.440893834367",NA,NA,NA,NA,NA,"FF_degr"
"1366","13.2519185241669","104.442756484835",NA,NA,NA,NA,NA,"FF_degr"
"1427","13.250976132872","104.448375249666",NA,NA,NA,NA,NA,"FF_degr"
"1201","13.2531875455421","104.451467879819",NA,NA,NA,NA,NA,"FF_degr"
"1206","13.2583761884545","104.428817403724",NA,NA,NA,NA,NA,"FF_degr"
"1398","13.2545401912035","104.433067115802",NA,NA,NA,NA,NA,"FF_degr"
"358","13.2569728989741","104.438287483419",NA,NA,NA,NA,NA,"FF_degr"
"1278","13.2626295604923","104.45684987385",NA,NA,NA,NA,NA,"FF_degr"
"419","13.2686085546899","104.417818977849",NA,NA,NA,NA,NA,"FF_degr"
"565","13.2672103988922","104.435518839852",NA,NA,NA,NA,NA,"FF_degr"
"779","13.2716835200264","104.418611875649",NA,NA,NA,NA,NA,"FF_degr"
"674","13.2838305433141","104.435627808571",NA,NA,NA,NA,NA,"FF_degr"
"820","13.279913820775","104.438499298712",NA,NA,NA,NA,NA,"FF_degr"
"702","13.2950719945609","104.414866671853",NA,NA,NA,NA,NA,"FF_degr"
"1447","13.3065841175325","104.429569608216",NA,NA,NA,NA,NA,"FF_degr"
"1434","13.3043525002821","104.433942299152",NA,NA,NA,NA,NA,"FF_degr"
"1104","13.3137457178228","104.418926746728",NA,NA,NA,NA,NA,"FF_degr"
"11","13.3103191497849","104.421503935492",NA,NA,NA,NA,NA,"FF_degr"
"618","13.3127701030494","104.430767685435",NA,NA,NA,NA,NA,"FF_degr"
"670","13.3093928395677","104.432791850088",NA,NA,NA,NA,NA,"FF_degr"
"569","13.3121092471142","104.449125727398",NA,NA,NA,NA,NA,"FF_degr"
"775","13.3141892975016","104.453487321866",NA,NA,NA,NA,NA,"FF_degr"
"1543","13.3170938067956","104.415512407735",NA,NA,NA,NA,NA,"FF_degr"
"1009","13.3189687723834","104.428527319266",NA,NA,NA,NA,NA,"FF_degr"
"484","13.3190576008646","104.43331496791",NA,NA,NA,NA,NA,"FF_degr"
"1349","13.3164643094833","104.454113949019",NA,NA,NA,NA,NA,"FF_degr"
"1233","13.3198662649497","104.431605874924",NA,NA,NA,NA,NA,"FF_degr"
"1281","13.3210869870967","104.444524199955",NA,NA,NA,NA,NA,"FF_degr"
"1523","13.3209958859191","104.454457757234",NA,NA,NA,NA,NA,"FF_degr"
"804","13.3248173743087","104.430681477285",NA,NA,NA,NA,NA,"FF_degr"
"1101","13.0079532991505","104.684694179044",NA,NA,NA,NA,NA,"FF_prsv"
"688","13.0083899908785","104.698886345468",NA,NA,NA,NA,NA,"FF_prsv"
"405","13.0273734500914","104.58113622187",NA,NA,NA,NA,NA,"FF_prsv"
"774","13.0255325148484","104.614262594856",NA,NA,NA,NA,NA,"FF_prsv"
"712","13.02265933382","104.616281535738",NA,NA,NA,NA,NA,"FF_prsv"
"829","13.0258937156203","104.653016092725",NA,NA,NA,NA,NA,"FF_prsv"
"271","13.0323013714941","104.572253999033",NA,NA,NA,NA,NA,"FF_prsv"
"1076","13.0332755029617","104.579595890686",NA,NA,NA,NA,NA,"FF_prsv"
"1645","13.0300928205054","104.612062040211",NA,NA,NA,NA,NA,"FF_prsv"
"1415","13.0456564689961","104.588706484158",NA,NA,NA,NA,NA,"FF_prsv"
"545","13.0465544697323","104.601840423481",NA,NA,NA,NA,NA,"FF_prsv"
"539","13.0421561831702","104.622410868806",NA,NA,NA,NA,NA,"FF_prsv"
"837","13.0465619414462","104.632634659665",NA,NA,NA,NA,NA,"FF_prsv"
"1048","13.0498325615959","104.58833868318",NA,NA,NA,NA,NA,"FF_prsv"
"290","13.0498869520005","104.601299411276",NA,NA,NA,NA,NA,"FF_prsv"
"203","13.0540944464852","104.625993237258",NA,NA,NA,NA,NA,"FF_prsv"
"1033","13.054907557936","104.63914743306",NA,NA,NA,NA,NA,"FF_prsv"
"1192","13.0533515386241","104.644317771257",NA,NA,NA,NA,NA,"FF_prsv"
"832","13.0544284165194","104.673256142138",NA,NA,NA,NA,NA,"FF_prsv"
"1313","13.0609863030986","104.543672483198",NA,NA,NA,NA,NA,"FF_prsv"
"1215","13.0618039990427","104.558067449539",NA,NA,NA,NA,NA,"FF_prsv"
"133","13.0635607491674","104.562250769489",NA,NA,NA,NA,NA,"FF_prsv"
"90","13.0633162141856","104.581350127751",NA,NA,NA,NA,NA,"FF_prsv"
"23","13.0632824429063","104.636574768626",NA,NA,NA,NA,NA,"FF_prsv"
"1382","13.0598547328446","104.646930677167",NA,NA,NA,NA,NA,"FF_prsv"
"907","13.0648263138546","104.675135485541",NA,NA,NA,NA,NA,"FF_prsv"
"922","13.0602947695355","104.690675895077",NA,NA,NA,NA,NA,"FF_prsv"
"1316","13.0642606554003","104.701062635804",NA,NA,NA,NA,NA,"FF_prsv"
"1445","13.0734949872515","104.550533963428",NA,NA,NA,NA,NA,"FF_prsv"
"270","13.0666506149077","104.604480493592",NA,NA,NA,NA,NA,"FF_prsv"
"834","13.0732871362723","104.61071519852",NA,NA,NA,NA,NA,"FF_prsv"
"1450","13.068689876701","104.615726626332",NA,NA,NA,NA,NA,"FF_prsv"
"49","13.073235472146","104.628534850723",NA,NA,NA,NA,NA,"FF_prsv"
"640","13.0666046451842","104.63589761772",NA,NA,NA,NA,NA,"FF_prsv"
"1370","13.071674414897","104.644269964786",NA,NA,NA,NA,NA,"FF_prsv"
"147","13.0667290934943","104.655571756834",NA,NA,NA,NA,NA,"FF_prsv"
"1381","13.0688754729422","104.663522100899",NA,NA,NA,NA,NA,"FF_prsv"
"182","13.0701913890288","104.680054120762",NA,NA,NA,NA,NA,"FF_prsv"
"142","13.0669770423454","104.694419395307",NA,NA,NA,NA,NA,"FF_prsv"
"909","13.0710825988482","104.704270398675",NA,NA,NA,NA,NA,"FF_prsv"
"971","13.0757893968181","104.553897804023",NA,NA,NA,NA,NA,"FF_prsv"
"1484","13.0741956813406","104.564411226355",NA,NA,NA,NA,NA,"FF_prsv"
"872","13.0745852989091","104.59841944606",NA,NA,NA,NA,NA,"FF_prsv"
"160","13.0779778485968","104.607961736767",NA,NA,NA,NA,NA,"FF_prsv"
"1010","13.0820863522082","104.618476857581",NA,NA,NA,NA,NA,"FF_prsv"
"378","13.0741688136542","104.646124859176",NA,NA,NA,NA,NA,"FF_prsv"
"1472","13.0739552651882","104.656396078555",NA,NA,NA,NA,NA,"FF_prsv"
"187","13.0742722154642","104.66346740058",NA,NA,NA,NA,NA,"FF_prsv"
"1335","13.0773892472857","104.673451600096",NA,NA,NA,NA,NA,"FF_prsv"
"1290","13.0778629347117","104.685361298428",NA,NA,NA,NA,NA,"FF_prsv"
"306","13.0799523061849","104.693849217638",NA,NA,NA,NA,NA,"FF_prsv"
"194","13.0764021419969","104.705854682651",NA,NA,NA,NA,NA,"FF_prsv"
"1169","13.083465185552","104.547044957633",NA,NA,NA,NA,NA,"FF_prsv"
"1286","13.0874087722056","104.592959589185",NA,NA,NA,NA,NA,"FF_prsv"
"276","13.0881364931834","104.596794008008",NA,NA,NA,NA,NA,"FF_prsv"
"1591","13.0886526832672","104.606049227996",NA,NA,NA,NA,NA,"FF_prsv"
"1074","13.0843896176854","104.623651735664",NA,NA,NA,NA,NA,"FF_prsv"
"1390","13.0840426648366","104.634001295622",NA,NA,NA,NA,NA,"FF_prsv"
"1168","13.0844493298088","104.645981335202",NA,NA,NA,NA,NA,"FF_prsv"
"660","13.0829927166367","104.654394502771",NA,NA,NA,NA,NA,"FF_prsv"
"286","13.0896829292265","104.663624111191",NA,NA,NA,NA,NA,"FF_prsv"
"345","13.083547524236","104.684041981603",NA,NA,NA,NA,NA,"FF_prsv"
"1490","13.0854954082038","104.697007793259",NA,NA,NA,NA,NA,"FF_prsv"
"1368","13.0899309390921","104.706216526451",NA,NA,NA,NA,NA,"FF_prsv"
"812","13.0836076437011","104.711836506171",NA,NA,NA,NA,NA,"FF_prsv"
"824","13.0968231051169","104.580392248459",NA,NA,NA,NA,NA,"FF_prsv"
"1097","13.0932605996775","104.593938474763",NA,NA,NA,NA,NA,"FF_prsv"
"819","13.0998666045393","104.597020838511",NA,NA,NA,NA,NA,"FF_prsv"
"1532","13.0939152168378","104.608087297435",NA,NA,NA,NA,NA,"FF_prsv"
"37","13.0936694494849","104.621914317853",NA,NA,NA,NA,NA,"FF_prsv"
"1229","13.0970122995591","104.632421083068",NA,NA,NA,NA,NA,"FF_prsv"
"1578","13.0965246701977","104.635981965219",NA,NA,NA,NA,NA,"FF_prsv"
"592","13.0979696445536","104.650587573166",NA,NA,NA,NA,NA,"FF_prsv"
"597","13.100289928368","104.656517980708",NA,NA,NA,NA,NA,"FF_prsv"
"231","13.0947538680599","104.664888811961",NA,NA,NA,NA,NA,"FF_prsv"
"1047","13.100404502175","104.674168773971",NA,NA,NA,NA,NA,"FF_prsv"
"1627","13.0973397479253","104.692759763544",NA,NA,NA,NA,NA,"FF_prsv"
"1373","13.1001358827899","104.698967777557",NA,NA,NA,NA,NA,"FF_prsv"
"22","13.0923661721065","104.707912457348",NA,NA,NA,NA,NA,"FF_prsv"
"663","13.1006412744971","104.720862554284",NA,NA,NA,NA,NA,"FF_prsv"
"620","13.095209429139","104.72669838817",NA,NA,NA,NA,NA,"FF_prsv"
"1217","13.1034478765217","104.601721521026",NA,NA,NA,NA,NA,"FF_prsv"
"705","13.1064717514204","104.614724321211",NA,NA,NA,NA,NA,"FF_prsv"
"1145","13.1034867105116","104.639843916213",NA,NA,NA,NA,NA,"FF_prsv"
"544","13.1035405368536","104.644444221762",NA,NA,NA,NA,NA,"FF_prsv"
"926","13.1082354289225","104.658849306072",NA,NA,NA,NA,NA,"FF_prsv"
"196","13.1075751337198","104.664042829404",NA,NA,NA,NA,NA,"FF_prsv"
"893","13.1032114535634","104.673945121148",NA,NA,NA,NA,NA,"FF_prsv"
"490","13.1036725175241","104.683580677461",NA,NA,NA,NA,NA,"FF_prsv"
"1642","13.107184521189","104.692169056919",NA,NA,NA,NA,NA,"FF_prsv"
"114","13.108059633217","104.699560265806",NA,NA,NA,NA,NA,"FF_prsv"
"1485","13.1077675141584","104.706721008549",NA,NA,NA,NA,NA,"FF_prsv"
"758","13.1083967511138","104.720322275698",NA,NA,NA,NA,NA,"FF_prsv"
"1347","13.108584036913","104.730257247557",NA,NA,NA,NA,NA,"FF_prsv"
"1361","13.110470415155","104.446357416059",NA,NA,NA,NA,NA,"FF_prsv"
"390","13.1117372751161","104.457267312923",NA,NA,NA,NA,NA,"FF_prsv"
"680","13.1158088702128","104.634311109602",NA,NA,NA,NA,NA,"FF_prsv"
"1391","13.1125698314088","104.644834051043",NA,NA,NA,NA,NA,"FF_prsv"
"1000","13.1165422908731","104.658511031457",NA,NA,NA,NA,NA,"FF_prsv"
"33","13.1131525661926","104.661416923288",NA,NA,NA,NA,NA,"FF_prsv"
"722","13.1162521583596","104.685202292404",NA,NA,NA,NA,NA,"FF_prsv"
"482","13.1128258243224","104.700960323888",NA,NA,NA,NA,NA,"FF_prsv"
"363","13.1111833659746","104.714263769319",NA,NA,NA,NA,NA,"FF_prsv"
"501","13.1189740775952","104.722645759209",NA,NA,NA,NA,NA,"FF_prsv"
"440","13.1213395030102","104.444268093114",NA,NA,NA,NA,NA,"FF_prsv"
"517","13.1223332605982","104.448428099568",NA,NA,NA,NA,NA,"FF_prsv"
"168","13.1194335585668","104.587657885461",NA,NA,NA,NA,NA,"FF_prsv"
"1283","13.123794005399","104.624211777433",NA,NA,NA,NA,NA,"FF_prsv"
"1308","13.1233355400493","104.635721927562",NA,NA,NA,NA,NA,"FF_prsv"
"129","13.1227305001545","104.644133676953",NA,NA,NA,NA,NA,"FF_prsv"
"751","13.1191499102634","104.652091284304",NA,NA,NA,NA,NA,"FF_prsv"
"811","13.127269476472","104.661681030545",NA,NA,NA,NA,NA,"FF_prsv"
"1302","13.1250842867905","104.672740590215",NA,NA,NA,NA,NA,"FF_prsv"
"371","13.1226636011325","104.723241648342",NA,NA,NA,NA,NA,"FF_prsv"
"1514","13.1368664431615","104.59004379561",NA,NA,NA,NA,NA,"FF_prsv"
"256","13.1355318905832","104.602304157596",NA,NA,NA,NA,NA,"FF_prsv"
"148","13.13440210974","104.608450775634",NA,NA,NA,NA,NA,"FF_prsv"
"113","13.1360082156851","104.618157243077",NA,NA,NA,NA,NA,"FF_prsv"
"1426","13.1362836613687","104.629471289109",NA,NA,NA,NA,NA,"FF_prsv"
"351","13.1285214423931","104.637863572415",NA,NA,NA,NA,NA,"FF_prsv"
"585","13.1303585558796","104.650968066232",NA,NA,NA,NA,NA,"FF_prsv"
"729","13.1294405475708","104.663989284358",NA,NA,NA,NA,NA,"FF_prsv"
"1305","13.1315162808864","104.675156220268",NA,NA,NA,NA,NA,"FF_prsv"
"31","13.1290294769097","104.690911101875",NA,NA,NA,NA,NA,"FF_prsv"
"848","13.1414310657739","104.484205469075",NA,NA,NA,NA,NA,"FF_prsv"
"1037","13.1422619917478","104.607954394919",NA,NA,NA,NA,NA,"FF_prsv"
"1560","13.1404075488698","104.622695858944",NA,NA,NA,NA,NA,"FF_prsv"
"617","13.1427346670224","104.671703652869",NA,NA,NA,NA,NA,"FF_prsv"
"110","13.1540474589927","104.431840860915",NA,NA,NA,NA,NA,"FF_prsv"
"867","13.148929982265","104.443672693685",NA,NA,NA,NA,NA,"FF_prsv"
"711","13.1506771256222","104.468097479505",NA,NA,NA,NA,NA,"FF_prsv"
"965","13.1513212060149","104.481267218629",NA,NA,NA,NA,NA,"FF_prsv"
"7","13.1543665364123","104.610286567931",NA,NA,NA,NA,NA,"FF_prsv"
"1407","13.1529886328161","104.621545497936",NA,NA,NA,NA,NA,"FF_prsv"
"1357","13.1473883970038","104.629797749265",NA,NA,NA,NA,NA,"FF_prsv"
"649","13.1509064844841","104.632807863965",NA,NA,NA,NA,NA,"FF_prsv"
"245","13.1503271243848","104.665300530335",NA,NA,NA,NA,NA,"FF_prsv"
"737","13.1477159485376","104.727543939212",NA,NA,NA,NA,NA,"FF_prsv"
"718","13.1581709469382","104.618578263074",NA,NA,NA,NA,NA,"FF_prsv"
"1253","13.1626995372063","104.731217875842",NA,NA,NA,NA,NA,"FF_prsv"
"255","13.1583677861783","104.740414809415",NA,NA,NA,NA,NA,"FF_prsv"
"788","13.1669099635998","104.736543802912",NA,NA,NA,NA,NA,"FF_prsv"
"323","13.1783306716469","104.617276949374",NA,NA,NA,NA,NA,"FF_prsv"
"1016","13.1879071179725","104.501699263369",NA,NA,NA,NA,NA,"FF_prsv"
"1504","13.1881300142922","104.617823597012",NA,NA,NA,NA,NA,"FF_prsv"
"1107","13.1997798827673","104.46435108231",NA,NA,NA,NA,NA,"FF_prsv"
"105","13.1919312044433","104.502336221278",NA,NA,NA,NA,NA,"FF_prsv"
"4","13.1939443146316","104.509113617063",NA,NA,NA,NA,NA,"FF_prsv"
"584","13.1913554142527","104.673698205102",NA,NA,NA,NA,NA,"FF_prsv"
"982","13.2065688720419","104.468972396455",NA,NA,NA,NA,NA,"FF_prsv"
"396","13.2026867425602","104.499112844545",NA,NA,NA,NA,NA,"FF_prsv"
"1331","13.2028494707788","104.667977512848",NA,NA,NA,NA,NA,"FF_prsv"
"294","13.2105040684977","104.47937529654",NA,NA,NA,NA,NA,"FF_prsv"
"877","13.2101193167538","104.539409857105",NA,NA,NA,NA,NA,"FF_prsv"
"817","13.2270672650248","104.47228546543",NA,NA,NA,NA,NA,"FF_prsv"
"237","13.2200277804367","104.487382969361",NA,NA,NA,NA,NA,"FF_prsv"
"102","13.2238053163754","104.563785704902",NA,NA,NA,NA,NA,"FF_prsv"
"1216","13.227051298458","104.417634873109",NA,NA,NA,NA,NA,"FF_prsv"
"489","13.2309747410237","104.427313345904",NA,NA,NA,NA,NA,"FF_prsv"
"1364","13.2405815726882","104.490387757261",NA,NA,NA,NA,NA,"FF_prsv"
"12","13.2472107510551","104.424300871618",NA,NA,NA,NA,NA,"FF_prsv"
"243","13.2510666103161","104.500611531131",NA,NA,NA,NA,NA,"FF_prsv"
"598","13.2543915466737","104.547311259668",NA,NA,NA,NA,NA,"FF_prsv"
"1159","13.2513652477456","104.582835929734",NA,NA,NA,NA,NA,"FF_prsv"
"234","13.2486897114099","104.594996539947",NA,NA,NA,NA,NA,"FF_prsv"
"1503","13.2486500550842","104.603928546555",NA,NA,NA,NA,NA,"FF_prsv"
"1575","13.2539264867785","104.612873241898",NA,NA,NA,NA,NA,"FF_prsv"
"919","13.2455506986625","104.619449018431",NA,NA,NA,NA,NA,"FF_prsv"
"388","13.2509988317826","104.624509339887",NA,NA,NA,NA,NA,"FF_prsv"
"1117","13.2539446390757","104.637700467829",NA,NA,NA,NA,NA,"FF_prsv"
"361","13.250539652852","104.646319135678",NA,NA,NA,NA,NA,"FF_prsv"
"1431","13.2488146155678","104.655324599372",NA,NA,NA,NA,NA,"FF_prsv"
"1633","13.2502946700362","104.667480567688",NA,NA,NA,NA,NA,"FF_prsv"
"570","13.2489158512168","104.674528912297",NA,NA,NA,NA,NA,"FF_prsv"
"1394","13.2460902913264","104.679588249325",NA,NA,NA,NA,NA,"FF_prsv"
"896","13.2492619702639","104.69141130807",NA,NA,NA,NA,NA,"FF_prsv"
"213","13.2604145486712","104.415199003555",NA,NA,NA,NA,NA,"FF_prsv"
"850","13.256454241145","104.420489974485",NA,NA,NA,NA,NA,"FF_prsv"
"792","13.2623777476198","104.501667326554",NA,NA,NA,NA,NA,"FF_prsv"
"1008","13.2543289698602","104.507697800315",NA,NA,NA,NA,NA,"FF_prsv"
"1154","13.2564886872758","104.548355234678",NA,NA,NA,NA,NA,"FF_prsv"
"228","13.2568383955933","104.551098021633",NA,NA,NA,NA,NA,"FF_prsv"
"247","13.258307246142","104.589048607057",NA,NA,NA,NA,NA,"FF_prsv"
"401","13.2581859100675","104.595976114941",NA,NA,NA,NA,NA,"FF_prsv"
"1605","13.2591056471413","104.604895273114",NA,NA,NA,NA,NA,"FF_prsv"
"657","13.2569966743932","104.622773127827",NA,NA,NA,NA,NA,"FF_prsv"
"625","13.25727033312","104.626213323238",NA,NA,NA,NA,NA,"FF_prsv"
"874","13.2594061895387","104.63453654613",NA,NA,NA,NA,NA,"FF_prsv"
"1363","13.2560314739865","104.649931828155",NA,NA,NA,NA,NA,"FF_prsv"
"742","13.2593206009808","104.655285935364",NA,NA,NA,NA,NA,"FF_prsv"
"1563","13.2620315591179","104.663244170602",NA,NA,NA,NA,NA,"FF_prsv"
"958","13.2574165123791","104.6777897966",NA,NA,NA,NA,NA,"FF_prsv"
"1650","13.262244399121","104.681358801331",NA,NA,NA,NA,NA,"FF_prsv"
"46","13.2609717319181","104.693304984588",NA,NA,NA,NA,NA,"FF_prsv"
"1474","13.2546996886295","104.697898424475",NA,NA,NA,NA,NA,"FF_prsv"
"1170","13.2617778661216","104.714641264152",NA,NA,NA,NA,NA,"FF_prsv"
"1481","13.2630919411638","104.72259246395",NA,NA,NA,NA,NA,"FF_prsv"
"207","13.2629921871878","104.727784144144",NA,NA,NA,NA,NA,"FF_prsv"
"1577","13.2704594637491","104.492720451601",NA,NA,NA,NA,NA,"FF_prsv"
"1538","13.2650394552773","104.597773469312",NA,NA,NA,NA,NA,"FF_prsv"
"1063","13.2683046403709","104.605376768199",NA,NA,NA,NA,NA,"FF_prsv"
"333","13.2669298307149","104.614763088969",NA,NA,NA,NA,NA,"FF_prsv"
"1632","13.267425658465","104.628792531848",NA,NA,NA,NA,NA,"FF_prsv"
"798","13.2676612590075","104.635388985961",NA,NA,NA,NA,NA,"FF_prsv"
"1452","13.2691672918514","104.646211376341",NA,NA,NA,NA,NA,"FF_prsv"
"1030","13.2705258842648","104.659529871176",NA,NA,NA,NA,NA,"FF_prsv"
"808","13.2671505958684","104.660776078161",NA,NA,NA,NA,NA,"FF_prsv"
"844","13.2695385338704","104.673458777679",NA,NA,NA,NA,NA,"FF_prsv"
"267","13.2673918654719","104.678796610262",NA,NA,NA,NA,NA,"FF_prsv"
"536","13.2648728180998","104.687741089891",NA,NA,NA,NA,NA,"FF_prsv"
"1348","13.267863026633","104.702655699774",NA,NA,NA,NA,NA,"FF_prsv"
"1189","13.2718181462164","104.709272384862",NA,NA,NA,NA,NA,"FF_prsv"
"212","13.2676074132557","104.716398438547",NA,NA,NA,NA,NA,"FF_prsv"
"794","13.269730173774","104.730129071369",NA,NA,NA,NA,NA,"FF_prsv"
"767","13.2725279204217","104.480733613136",NA,NA,NA,NA,NA,"FF_prsv"
"721","13.2730709172815","104.491858711227",NA,NA,NA,NA,NA,"FF_prsv"
"416","13.2735026770088","104.500339646765",NA,NA,NA,NA,NA,"FF_prsv"
"76","13.2768548300795","104.508010155269",NA,NA,NA,NA,NA,"FF_prsv"
"1502","13.2782015219336","104.57996392463",NA,NA,NA,NA,NA,"FF_prsv"
"1499","13.2765580480706","104.591241841113",NA,NA,NA,NA,NA,"FF_prsv"
"53","13.2780808133884","104.603810593393",NA,NA,NA,NA,NA,"FF_prsv"
